Notes	ManualCheck	MergeInto	RenameKeyGroup	KeyParamGroup	KeyGroup	ParamGroup	Counts	Dim1Size	Dim2Size	Dim3Size	EchoTime	EffectiveEchoSpacing	FlipAngle	HasFieldmap	ImageOrientation	KeyGroupCount	Modality	NSliceTimes	NumVolumes	Obliquity	ParallelReductionFactorInPlane	PhaseEncodingDirection	RepetitionTime	TotalReadoutTime	UsedAsFieldmap	VoxelSizeDim1	VoxelSizeDim2	VoxelSizeDim3
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__42	datatype-dwi_run-1_suffix-dwi	42	3	256	256	47	0.103	0.00078	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__43	datatype-dwi_run-1_suffix-dwi	43	3	256	256	47	0.099	0.000784	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.2	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__44	datatype-dwi_run-1_suffix-dwi	44	3	256	256	45	0.095	0.000768	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__45	datatype-dwi_run-1_suffix-dwi	45	3	256	256	47	0.097	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__46	datatype-dwi_run-1_suffix-dwi	46	3	256	256	47	0.101	0.000788	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.201	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__47	datatype-dwi_run-1_suffix-dwi	47	3	256	256	45	0.098	0.000812	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.207	False	0.938	0.938	3.0
			acquisition-VARIANTEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__48	datatype-dwi_run-1_suffix-dwi	48	3	256	256	45	0.094	0.000768	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__49	datatype-dwi_run-1_suffix-dwi	49	3	256	256	45	0.103	0.00078	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__50	datatype-dwi_run-1_suffix-dwi	50	3	256	256	45	0.102	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__51	datatype-dwi_run-1_suffix-dwi	51	2	256	256	47	0.104	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__52	datatype-dwi_run-1_suffix-dwi	52	2	256	256	47	0.103	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__53	datatype-dwi_run-1_suffix-dwi	53	2	256	256	47	0.098	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__54	datatype-dwi_run-1_suffix-dwi	54	2	256	256	47	0.098	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__55	datatype-dwi_run-1_suffix-dwi	55	2	256	256	47	0.104	0.00078	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__56	datatype-dwi_run-1_suffix-dwi	56	2	256	256	47	0.099	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__57	datatype-dwi_run-1_suffix-dwi	57	2	256	256	48	0.1	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__58	datatype-dwi_run-1_suffix-dwi	58	2	256	256	47	0.103	0.000792	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.202	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__59	datatype-dwi_run-1_suffix-dwi	59	2	256	256	47	0.1	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__60	datatype-dwi_run-1_suffix-dwi	60	2	256	256	47	0.097	0.000784	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.2	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__61	datatype-dwi_run-1_suffix-dwi	61	2	256	256	47	0.098	0.000768	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__62	datatype-dwi_run-1_suffix-dwi	62	2	256	256	47	0.095	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__63	datatype-dwi_run-1_suffix-dwi	63	2	256	256	47	0.099	0.000788	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.201	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__64	datatype-dwi_run-1_suffix-dwi	64	2	256	256	47	0.102	0.000808	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.206	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__65	datatype-dwi_run-1_suffix-dwi	65	2	256	256	47	0.1	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__66	datatype-dwi_run-1_suffix-dwi	66	2	256	256	45	0.095	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__67	datatype-dwi_run-1_suffix-dwi	67	2	256	256	45	0.097	0.000788	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.201	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__68	datatype-dwi_run-1_suffix-dwi	68	2	256	256	45	0.099	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__69	datatype-dwi_run-1_suffix-dwi	69	2	256	256	47	0.1	0.000768	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__70	datatype-dwi_run-1_suffix-dwi	70	2	256	256	45	0.096	0.00078	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__71	datatype-dwi_run-1_suffix-dwi	71	2	256	256	47	0.102	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__72	datatype-dwi_run-1_suffix-dwi	72	2	256	256	47	0.097	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__73	datatype-dwi_run-1_suffix-dwi	73	2	256	256	47	0.098	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__74	datatype-dwi_run-1_suffix-dwi	74	2	256	256	47	0.102	0.000784	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.2	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__75	datatype-dwi_run-1_suffix-dwi	75	2	256	256	48	0.096	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__76	datatype-dwi_run-1_suffix-dwi	76	2	256	256	45	0.1	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__77	datatype-dwi_run-1_suffix-dwi	77	2	256	256	48	0.098	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__78	datatype-dwi_run-1_suffix-dwi	78	2	256	256	47	0.097	0.000788	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.201	False	0.938	0.938	3.0
			acquisition-VARIANTEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__79	datatype-dwi_run-1_suffix-dwi	79	2	256	256	45	0.094	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__80	datatype-dwi_run-1_suffix-dwi	80	2	256	256	45	0.098	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__81	datatype-dwi_run-1_suffix-dwi	81	2	256	256	48	0.097	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__82	datatype-dwi_run-1_suffix-dwi	82	2	256	256	47	0.099	0.000768	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__83	datatype-dwi_run-1_suffix-dwi	83	1	256	256	47	0.103	0.000768	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__84	datatype-dwi_run-1_suffix-dwi	84	1	256	256	47	0.11	0.000812	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.207	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__85	datatype-dwi_run-1_suffix-dwi	85	1	256	256	45	0.098	0.00078	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__86	datatype-dwi_run-1_suffix-dwi	86	1	256	256	45	0.104	0.00082	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.209	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__87	datatype-dwi_run-1_suffix-dwi	87	1	256	256	47	0.103	0.000812	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.207	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__88	datatype-dwi_run-1_suffix-dwi	88	1	256	256	45	0.103	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__89	datatype-dwi_run-1_suffix-dwi	89	1	256	256	45	0.096	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__90	datatype-dwi_run-1_suffix-dwi	90	1	256	256	47	0.103	0.000784	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.2	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__91	datatype-dwi_run-1_suffix-dwi	91	1	256	256	45	0.102	0.000784	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.2	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__92	datatype-dwi_run-1_suffix-dwi	92	1	256	256	47	0.099	0.00078	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__93	datatype-dwi_run-1_suffix-dwi	93	1	256	256	47	0.098	0.000784	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.2	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__94	datatype-dwi_run-1_suffix-dwi	94	1	256	256	47	0.098	0.000812	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.207	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeVoxelSizeDim3_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__95	datatype-dwi_run-1_suffix-dwi	95	1	256	256	45	0.101	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.001
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__96	datatype-dwi_run-1_suffix-dwi	96	1	256	256	47	0.107	0.000788	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.201	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__97	datatype-dwi_run-1_suffix-dwi	97	1	256	256	47	0.105	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__98	datatype-dwi_run-1_suffix-dwi	98	1	256	256	47	0.104	0.000788	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.201	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__99	datatype-dwi_run-1_suffix-dwi	99	1	256	256	45	0.1	0.0008	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.204	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__100	datatype-dwi_run-1_suffix-dwi	100	1	256	256	47	0.104	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__101	datatype-dwi_run-1_suffix-dwi	101	1	256	256	45	0.098	0.000768	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.196	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__102	datatype-dwi_run-1_suffix-dwi	102	1	256	256	47	0.105	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__103	datatype-dwi_run-1_suffix-dwi	103	1	256	256	45	0.105	0.000808	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.206	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__104	datatype-dwi_run-1_suffix-dwi	104	1	256	256	47	0.102	0.000792	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.202	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__105	datatype-dwi_run-1_suffix-dwi	105	1	256	256	47	0.107	0.000784	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.2	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__106	datatype-dwi_run-1_suffix-dwi	106	1	256	256	45	0.096	0.000792	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.202	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__107	datatype-dwi_run-1_suffix-dwi	107	1	256	256	47	0.104	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__108	datatype-dwi_run-1_suffix-dwi	108	1	256	256	47	0.108	0.000812	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.207	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__109	datatype-dwi_run-1_suffix-dwi	109	1	256	256	45	0.1	0.00078	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.199	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__110	datatype-dwi_run-1_suffix-dwi	110	1	256	256	47	0.103	0.000772	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.197	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__111	datatype-dwi_run-1_suffix-dwi	111	1	256	256	50	0.101	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__112	datatype-dwi_run-1_suffix-dwi	112	1	256	256	45	0.1	0.000812	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.207	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__113	datatype-dwi_run-1_suffix-dwi	113	1	256	256	43	0.104	0.00076	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.194	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3SizeVoxelSizeDim3_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__114	datatype-dwi_run-1_suffix-dwi	114	1	256	256	47	0.104	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.001
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__115	datatype-dwi_run-1_suffix-dwi	115	1	256	256	47	0.104	0.000764	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.195	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__116	datatype-dwi_run-1_suffix-dwi	116	1	256	256	47	0.1	0.000784	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.2	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__117	datatype-dwi_run-1_suffix-dwi	117	1	256	256	45	0.105	0.000792	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.202	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__118	datatype-dwi_run-1_suffix-dwi	118	1	256	256	47	0.095	0.00068	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.173	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTimeDim3Size_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__119	datatype-dwi_run-1_suffix-dwi	119	1	256	256	47	0.108	0.000796	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.203	False	0.938	0.938	3.0
			acquisition-VARIANTEchoTimeEffectiveEchoSpacingTotalReadoutTime_datatype-dwi_run-1_suffix-dwi	datatype-dwi_run-1_suffix-dwi__120	datatype-dwi_run-1_suffix-dwi	120	1	256	256	45	0.101	0.000776	90	False	LAS+	519	dwi	0	16.0	True	2.0	j	11.6	0.198	False	0.938	0.938	3.0
